flows,products,is_subtotal
08.01 Recycled products,07.13 Lubricants,False
08.01 Recycled products,07.14 Bitumen,False
08.01 Recycled products,07.15 Paraffin  waxes,False
08.01 Recycled products,07.16 Petroleum coke,False
08.01 Recycled products,07.17 Other products,False
08.01 Recycled products,07.99 PetProd nonspecified,False
08.01 Recycled products,08 Gas,True
08.01 Recycled products,08.01 Natural gas,False
08.01 Recycled products,08.02 LNG,False
08.01 Recycled products,08.03 Gas works gas,False
08.01 Recycled products,08.99 Gas nonspecified,False
08.01 Recycled products,09 Nuclear,False
08.01 Recycled products,10 Hydro,False
08.01 Recycled products,11 Geothermal,False
08.01 Recycled products,12 Solar,True
08.01 Recycled products,12.01 of which: Photovoltaics,False
08.01 Recycled products,12.99 Solar nonspecified,False
08.01 Recycled products,"13 Tide, wave, ocean",False
08.01 Recycled products,14 Wind,False
08.01 Recycled products,15 Solid biomass,True
08.01 Recycled products,15.01 Fuelwood & woodwaste,False
08.01 Recycled products,15.02 Bagasse,False
08.01 Recycled products,15.03 Charcoal,False
08.01 Recycled products,15.04 Black liqour,False
08.01 Recycled products,15.05 Other biomass,False
08.01 Recycled products,16 Others,True
08.01 Recycled products,16.01 Biogas,False
08.01 Recycled products,16.02 Industrial waste,False
08.01 Recycled products,16.03 Municipal solid waste (renewable),False
08.01 Recycled products,16.04 Municipal solid waste (non-renewable),False
08.01 Recycled products,16.05 Biogasoline,False
08.01 Recycled products,16.06 Biodiesel,False
08.01 Recycled products,16.07 Bio jet kerosene,False
08.01 Recycled products,16.08 Other liquid biofuels,False
08.01 Recycled products,16.09 Other sources,False
08.01 Recycled products,17 Electricity,False
08.01 Recycled products,18 Heat,False
08.01 Recycled products,19 Total,True
08.01 Recycled products,20 Total Renewables,True
08.01 Recycled products,21 Modern renewables,True
08.02 Interproduct transfers,01 Coal,True
08.02 Interproduct transfers,01.01 Coking coal,False
08.02 Interproduct transfers,01.02 Other bituminous coal,False
08.02 Interproduct transfers,01.03 Sub-bituminous coal,False
08.02 Interproduct transfers,01.04 Anthracite,False
08.02 Interproduct transfers,01.05 Lignite,False
08.02 Interproduct transfers,01.99 Coal nonspecified,False
08.02 Interproduct transfers,02 Coal products,True
08.02 Interproduct transfers,02.01 Coke oven coke,False
08.02 Interproduct transfers,02.02 Gas coke,False
08.02 Interproduct transfers,02.03 Coke oven gas,False
08.02 Interproduct transfers,02.04 Blast furnace gas,False
08.02 Interproduct transfers,02.05 Other recovered gases,False
08.02 Interproduct transfers,02.06 Patent fuel,False
08.02 Interproduct transfers,02.07 Coal tar,False
08.02 Interproduct transfers,02.08 BKB/PB,False
08.02 Interproduct transfers,03 Peat,False
08.02 Interproduct transfers,04 Peat products,False
08.02 Interproduct transfers,05 Oil shale and oil sands,False
08.02 Interproduct transfers,06 Crude oil & NGL,True
08.02 Interproduct transfers,06.01 Crude oil,False
08.02 Interproduct transfers,06.02 Natural gas liquids,False
08.02 Interproduct transfers,06.03 Refinery feedstocks,False
08.02 Interproduct transfers,06.04 Additives/ oxygenates,False
08.02 Interproduct transfers,06.05 Other hydrocarbons,False
08.02 Interproduct transfers,07 Petroleum products,True
08.02 Interproduct transfers,07.01 Motor gasoline,False
08.02 Interproduct transfers,07.02 Aviation gasoline,False
08.02 Interproduct transfers,07.03 Naphtha,False
08.02 Interproduct transfers,07.04 Gasoline type jet fuel,False
08.02 Interproduct transfers,07.05 Kerosene type jet fuel,False
08.02 Interproduct transfers,07.06 Kerosene,False
08.02 Interproduct transfers,07.07 Gas/diesel oil,False
08.02 Interproduct transfers,07.08 Fuel oil,False
08.02 Interproduct transfers,07.09 LPG,False
08.02 Interproduct transfers,07.10 Refinery gas (not liquefied),False
08.02 Interproduct transfers,07.11 Ethane,False
08.02 Interproduct transfers,07.12 White spirit SBP,False
08.02 Interproduct transfers,07.13 Lubricants,False
08.02 Interproduct transfers,07.14 Bitumen,False
08.02 Interproduct transfers,07.15 Paraffin  waxes,False
08.02 Interproduct transfers,07.16 Petroleum coke,False
08.02 Interproduct transfers,07.17 Other products,False
08.02 Interproduct transfers,07.99 PetProd nonspecified,False
08.02 Interproduct transfers,08 Gas,True
08.02 Interproduct transfers,08.01 Natural gas,False
08.02 Interproduct transfers,08.02 LNG,False
08.02 Interproduct transfers,08.03 Gas works gas,False
08.02 Interproduct transfers,08.99 Gas nonspecified,False
08.02 Interproduct transfers,09 Nuclear,False
08.02 Interproduct transfers,10 Hydro,False
08.02 Interproduct transfers,11 Geothermal,False
08.02 Interproduct transfers,12 Solar,True
08.02 Interproduct transfers,12.01 of which: Photovoltaics,False
08.02 Interproduct transfers,12.99 Solar nonspecified,False
08.02 Interproduct transfers,"13 Tide, wave, ocean",False
08.02 Interproduct transfers,14 Wind,False
08.02 Interproduct transfers,15 Solid biomass,True
08.02 Interproduct transfers,15.01 Fuelwood & woodwaste,False
08.02 Interproduct transfers,15.02 Bagasse,False
08.02 Interproduct transfers,15.03 Charcoal,False
08.02 Interproduct transfers,15.04 Black liqour,False
08.02 Interproduct transfers,15.05 Other biomass,False
08.02 Interproduct transfers,16 Others,True
08.02 Interproduct transfers,16.01 Biogas,False
08.02 Interproduct transfers,16.02 Industrial waste,False
08.02 Interproduct transfers,16.03 Municipal solid waste (renewable),False
08.02 Interproduct transfers,16.04 Municipal solid waste (non-renewable),False
08.02 Interproduct transfers,16.05 Biogasoline,False
08.02 Interproduct transfers,16.06 Biodiesel,False
08.02 Interproduct transfers,16.07 Bio jet kerosene,False
08.02 Interproduct transfers,16.08 Other liquid biofuels,False
08.02 Interproduct transfers,16.09 Other sources,False
08.02 Interproduct transfers,17 Electricity,False
08.02 Interproduct transfers,18 Heat,False
08.02 Interproduct transfers,19 Total,True
08.02 Interproduct transfers,20 Total Renewables,True
08.02 Interproduct transfers,21 Modern renewables,True
08.03 Products transferred,01 Coal,True
08.03 Products transferred,01.01 Coking coal,False
08.03 Products transferred,01.02 Other bituminous coal,False
08.03 Products transferred,01.03 Sub-bituminous coal,False
08.03 Products transferred,01.04 Anthracite,False
08.03 Products transferred,01.05 Lignite,False
08.03 Products transferred,01.99 Coal nonspecified,False
08.03 Products transferred,02 Coal products,True
08.03 Products transferred,02.01 Coke oven coke,False
08.03 Products transferred,02.02 Gas coke,False
08.03 Products transferred,02.03 Coke oven gas,False
08.03 Products transferred,02.04 Blast furnace gas,False
08.03 Products transferred,02.05 Other recovered gases,False
08.03 Products transferred,02.06 Patent fuel,False
08.03 Products transferred,02.07 Coal tar,False
08.03 Products transferred,02.08 BKB/PB,False
08.03 Products transferred,03 Peat,False
08.03 Products transferred,04 Peat products,False
08.03 Products transferred,05 Oil shale and oil sands,False
08.03 Products transferred,06 Crude oil & NGL,True
08.03 Products transferred,06.01 Crude oil,False
08.03 Products transferred,06.02 Natural gas liquids,False
08.03 Products transferred,06.03 Refinery feedstocks,False
08.03 Products transferred,06.04 Additives/ oxygenates,False
08.03 Products transferred,06.05 Other hydrocarbons,False
08.03 Products transferred,07 Petroleum products,True
08.03 Products transferred,07.01 Motor gasoline,False
08.03 Products transferred,07.02 Aviation gasoline,False
08.03 Products transferred,07.03 Naphtha,False
08.03 Products transferred,07.04 Gasoline type jet fuel,False
08.03 Products transferred,07.05 Kerosene type jet fuel,False
08.03 Products transferred,07.06 Kerosene,False
08.03 Products transferred,07.07 Gas/diesel oil,False
08.03 Products transferred,07.08 Fuel oil,False
08.03 Products transferred,07.09 LPG,False
08.03 Products transferred,07.10 Refinery gas (not liquefied),False
08.03 Products transferred,07.11 Ethane,False
08.03 Products transferred,07.12 White spirit SBP,False
08.03 Products transferred,07.13 Lubricants,False
08.03 Products transferred,07.14 Bitumen,False
08.03 Products transferred,07.15 Paraffin  waxes,False
08.03 Products transferred,07.16 Petroleum coke,False
08.03 Products transferred,07.17 Other products,False
08.03 Products transferred,07.99 PetProd nonspecified,False
08.03 Products transferred,08 Gas,True
08.03 Products transferred,08.01 Natural gas,False
08.03 Products transferred,08.02 LNG,False
08.03 Products transferred,08.03 Gas works gas,False
08.03 Products transferred,08.99 Gas nonspecified,False
08.03 Products transferred,09 Nuclear,False
08.03 Products transferred,10 Hydro,False
08.03 Products transferred,11 Geothermal,False
08.03 Products transferred,12 Solar,True
08.03 Products transferred,12.01 of which: Photovoltaics,False
08.03 Products transferred,12.99 Solar nonspecified,False
08.03 Products transferred,"13 Tide, wave, ocean",False
08.03 Products transferred,14 Wind,False
08.03 Products transferred,15 Solid biomass,True
08.03 Products transferred,15.01 Fuelwood & woodwaste,False
08.03 Products transferred,15.02 Bagasse,False
08.03 Products transferred,15.03 Charcoal,False
08.03 Products transferred,15.04 Black liqour,False
08.03 Products transferred,15.05 Other biomass,False
08.03 Products transferred,16 Others,True
08.03 Products transferred,16.01 Biogas,False
08.03 Products transferred,16.02 Industrial waste,False
08.03 Products transferred,16.03 Municipal solid waste (renewable),False
08.03 Products transferred,16.04 Municipal solid waste (non-renewable),False
08.03 Products transferred,16.05 Biogasoline,False
08.03 Products transferred,16.06 Biodiesel,False
08.03 Products transferred,16.07 Bio jet kerosene,False
08.03 Products transferred,16.08 Other liquid biofuels,False
08.03 Products transferred,16.09 Other sources,False
08.03 Products transferred,17 Electricity,False
08.03 Products transferred,18 Heat,False
08.03 Products transferred,19 Total,True
08.03 Products transferred,20 Total Renewables,True
08.03 Products transferred,21 Modern renewables,True
08.04 Gas separation,01 Coal,True
08.04 Gas separation,01.01 Coking coal,False
08.04 Gas separation,01.02 Other bituminous coal,False
08.04 Gas separation,01.03 Sub-bituminous coal,False
08.04 Gas separation,01.04 Anthracite,False
08.04 Gas separation,01.05 Lignite,False
08.04 Gas separation,01.99 Coal nonspecified,False
08.04 Gas separation,02 Coal products,True
08.04 Gas separation,02.01 Coke oven coke,False
08.04 Gas separation,02.02 Gas coke,False
08.04 Gas separation,02.03 Coke oven gas,False
08.04 Gas separation,02.04 Blast furnace gas,False
08.04 Gas separation,02.05 Other recovered gases,False
08.04 Gas separation,02.06 Patent fuel,False
08.04 Gas separation,02.07 Coal tar,False
08.04 Gas separation,02.08 BKB/PB,False
08.04 Gas separation,03 Peat,False
08.04 Gas separation,04 Peat products,False
08.04 Gas separation,05 Oil shale and oil sands,False
08.04 Gas separation,06 Crude oil & NGL,True
08.04 Gas separation,06.01 Crude oil,False
08.04 Gas separation,06.02 Natural gas liquids,False
08.04 Gas separation,06.03 Refinery feedstocks,False
08.04 Gas separation,06.04 Additives/ oxygenates,False
08.04 Gas separation,06.05 Other hydrocarbons,False
08.04 Gas separation,07 Petroleum products,True
08.04 Gas separation,07.01 Motor gasoline,False
08.04 Gas separation,07.02 Aviation gasoline,False
08.04 Gas separation,07.03 Naphtha,False
08.04 Gas separation,07.04 Gasoline type jet fuel,False
08.04 Gas separation,07.05 Kerosene type jet fuel,False
08.04 Gas separation,07.06 Kerosene,False
08.04 Gas separation,07.07 Gas/diesel oil,False
08.04 Gas separation,07.08 Fuel oil,False
08.04 Gas separation,07.09 LPG,False
08.04 Gas separation,07.10 Refinery gas (not liquefied),False
08.04 Gas separation,07.11 Ethane,False
08.04 Gas separation,07.12 White spirit SBP,False
08.04 Gas separation,07.13 Lubricants,False
08.04 Gas separation,07.14 Bitumen,False
08.04 Gas separation,07.15 Paraffin  waxes,False
08.04 Gas separation,07.16 Petroleum coke,False
08.04 Gas separation,07.17 Other products,False
08.04 Gas separation,07.99 PetProd nonspecified,False
08.04 Gas separation,08 Gas,True
08.04 Gas separation,08.01 Natural gas,False
08.04 Gas separation,08.02 LNG,False
08.04 Gas separation,08.03 Gas works gas,False
08.04 Gas separation,08.99 Gas nonspecified,False
08.04 Gas separation,09 Nuclear,False
08.04 Gas separation,10 Hydro,False
08.04 Gas separation,11 Geothermal,False
08.04 Gas separation,12 Solar,True
08.04 Gas separation,12.01 of which: Photovoltaics,False
08.04 Gas separation,12.99 Solar nonspecified,False
08.04 Gas separation,"13 Tide, wave, ocean",False
08.04 Gas separation,14 Wind,False
08.04 Gas separation,15 Solid biomass,True
08.04 Gas separation,15.01 Fuelwood & woodwaste,False
08.04 Gas separation,15.02 Bagasse,False
08.04 Gas separation,15.03 Charcoal,False
08.04 Gas separation,15.04 Black liqour,False
08.04 Gas separation,15.05 Other biomass,False
08.04 Gas separation,16 Others,True
08.04 Gas separation,16.01 Biogas,False
08.04 Gas separation,16.02 Industrial waste,False
08.04 Gas separation,16.03 Municipal solid waste (renewable),False
08.04 Gas separation,16.04 Municipal solid waste (non-renewable),False
08.04 Gas separation,16.05 Biogasoline,False
08.04 Gas separation,16.06 Biodiesel,False
08.04 Gas separation,16.07 Bio jet kerosene,False
08.04 Gas separation,16.08 Other liquid biofuels,False
08.04 Gas separation,16.09 Other sources,False
08.04 Gas separation,17 Electricity,False
08.04 Gas separation,18 Heat,False
08.04 Gas separation,19 Total,True
08.04 Gas separation,20 Total Renewables,True
08.04 Gas separation,21 Modern renewables,True
08.99 Transfers nonspecified,01 Coal,True
08.99 Transfers nonspecified,01.01 Coking coal,False
08.99 Transfers nonspecified,01.02 Other bituminous coal,False
08.99 Transfers nonspecified,01.03 Sub-bituminous coal,False
08.99 Transfers nonspecified,01.04 Anthracite,False
08.99 Transfers nonspecified,01.05 Lignite,False
08.99 Transfers nonspecified,01.99 Coal nonspecified,False
08.99 Transfers nonspecified,02 Coal products,True
08.99 Transfers nonspecified,02.01 Coke oven coke,False
08.99 Transfers nonspecified,02.02 Gas coke,False
08.99 Transfers nonspecified,02.03 Coke oven gas,False
08.99 Transfers nonspecified,02.04 Blast furnace gas,False
08.99 Transfers nonspecified,02.05 Other recovered gases,False
08.99 Transfers nonspecified,02.06 Patent fuel,False
