repository,code_path,line_number,operation,direction,evidence
leap_review_tools,runtime/leap_initialisation/codebase/utilities/fuel_catalog_preflight.py,1109,read_csv,read,df = pd.read_csv(path)
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_balance_export_resolver.py,811,read_excel,read,"raw = pd.read_excel(workbook, sheet_name=sheet_name, header=None)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,439,read_excel,read,"frame = pd.read_excel(workbook, sheet_name=sheet_name, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2134,read_excel,read,"mapping = pd.read_excel(mapping_workbook_path, sheet_name=sheet_name, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2299,write_excel,write,with pd.ExcelWriter(output_path) as writer:
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2300,write_excel,write,"esto_candidates.to_excel(writer, sheet_name=""esto_missing_paths"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2301,write_excel,write,"ninth_candidates.to_excel(writer, sheet_name=""ninth_missing_paths"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2302,write_excel,write,"summary.to_excel(writer, sheet_name=""summary"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2403,write_excel,write,with pd.ExcelWriter(output_path) as writer:
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2404,write_excel,write,"leap_missing.to_excel(writer, sheet_name=""missing_leap_pairs_nonzero"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2405,write_excel,write,"ninth_missing.to_excel(writer, sheet_name=""missing_ninth_pairs_nonzero"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2406,write_excel,write,"esto_missing.to_excel(writer, sheet_name=""missing_esto_pairs_nonzero"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2407,write_excel,write,"summary.to_excel(writer, sheet_name=""summary"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,2752,read_excel,read,"mapping = pd.read_excel(mapping_workbook_path, sheet_name=sheet_name, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3002,read_excel,read,"mapping = pd.read_excel(mapping_workbook_path, sheet_name=mapping_sheet_name, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3308,write_excel,write,with pd.ExcelWriter(output_path) as writer:
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3309,write_excel,write,"all_chart_groups_sheet_df.to_excel(writer, sheet_name=""all_chart_groups"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3310,write_excel,write,"chart_group_exposure.to_excel(writer, sheet_name=""chart_group_exposure"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3311,write_excel,write,"missing_leap.to_excel(writer, sheet_name=""missing_leap_pairs_nonzero"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3312,write_excel,write,"missing_ninth.to_excel(writer, sheet_name=""missing_ninth_dashboard_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3313,write_excel,write,"missing_esto.to_excel(writer, sheet_name=""missing_esto_dashboard_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3314,write_excel,write,"duplicate_ninth.to_excel(writer, sheet_name=""duplicate_ninth_dashboard_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3315,write_excel,write,"duplicate_esto.to_excel(writer, sheet_name=""duplicate_esto_dashboard_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3316,write_excel,write,"allowed_many_to_one_esto.to_excel(writer, sheet_name=""allowed_many_to_one_esto"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3317,write_excel,write,"split_components.to_excel(writer, sheet_name=""split_esto_mapping_components"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3318,write_excel,write,"parent_child_warnings.to_excel(writer, sheet_name=""parent_child_esto_warnings"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3319,write_excel,write,"summary.to_excel(writer, sheet_name=""summary"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3372,read_csv,read,"chart_groups = pd.read_csv(chart_path, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3914,write_excel,write,with pd.ExcelWriter(output_path) as writer:
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3915,write_excel,write,"empty.to_excel(writer, sheet_name=""missing_exact_9th_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3916,write_excel,write,"empty.to_excel(writer, sheet_name=""missing_uncovered_9th_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3917,write_excel,write,"empty.to_excel(writer, sheet_name=""all_9th_data_paths"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3918,write_excel,write,"empty_hierarchy.to_excel(writer, sheet_name=""missing_hierarchy_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,3919,write_excel,write,"empty_hierarchy.to_excel(writer, sheet_name=""all_hierarchy_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4140,write_excel,write,with pd.ExcelWriter(output_path) as writer:
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4141,write_excel,write,"missing_exact.to_excel(writer, sheet_name=""missing_exact_9th_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4142,write_excel,write,"missing_uncovered.to_excel(writer, sheet_name=""missing_uncovered_9th_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4143,write_excel,write,"all_data.to_excel(writer, sheet_name=""all_9th_data_paths"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4144,write_excel,write,"missing_hierarchy.to_excel(writer, sheet_name=""missing_hierarchy_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4145,write_excel,write,"all_hierarchy.to_excel(writer, sheet_name=""all_hierarchy_pairs"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,4146,write_excel,write,"summary.to_excel(writer, sheet_name=""summary"", index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,5311,write_csv,write,"df.to_csv(output_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,7051,write_csv,write,").sort_values([""dashboard_path"", ""template_order"", ""chart_group_key"", ""sheet"", ""measure"", ""fuel"", ""esto_flow"", ""esto_product""]).to_csv(csv_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,7362,write_csv,write,"exposed_df.to_csv(chart_group_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,7391,write_csv,write,"all_chart_groups_df.to_csv(all_chart_groups_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_balance.py,7444,write_csv,write,"empty_pages_df.to_csv(empty_pages_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/master_config.py,107,read_excel,read,combined = pd.read_excel(
leap_review_tools,runtime/leap_initialisation/codebase/utilities/master_config.py,138,read_excel,read,"return pd.read_excel(path, **kwargs)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/master_config.py,214,read_csv,read,"return pd.read_csv(runtime_table, **kwargs)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/master_config.py,222,read_csv,read,"return pd.read_csv(path, **kwargs)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_common.py,281,write_csv,write,"df.to_csv(output_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_common.py,291,write_csv,write,"df.to_csv(history_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_common.py,367,read_csv,read,df = pd.read_csv(f)
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_common.py,669,read_excel,read,df = pd.read_excel(
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_common.py,764,write_csv,write,"pd.DataFrame(rows).to_csv(out_path, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_outputs.py,148,read_csv,read,"return pd.read_csv(path, nrows=0).columns.astype(str).tolist()"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/workflow_outputs.py,154,read_excel,read,"return pd.read_excel(path, sheet_name=first_sheet, nrows=0).columns.astype(str).tolist()"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_v2/config_loader.py,51,write_csv,write,"conflicts.to_csv(out, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_v2/shadow_compare.py,11,read_csv,read,return pd.read_csv(path)
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_v2/shadow_compare.py,51,write_csv,write,"diff_rows.to_csv(detail, index=False)"
leap_review_tools,runtime/leap_initialisation/codebase/utilities/leap_results_dashboard_v2/shadow_compare.py,55,write_csv,write,"pd.DataFrame(rows).to_csv(out_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_issue_exceptions.py,50,read_excel,read,"source_df = pd.read_excel(workbook_path, sheet_name=sheet_name, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_issue_exceptions.py,98,read_excel,read,"sheet = pd.read_excel(workbook_path, sheet_name=sheet_name, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/portable_mapping_chain.py,205,read_csv,read,"esto_df = pd.read_csv(esto_table, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/portable_mapping_chain.py,221,write_csv,write,"esto_out.to_csv(prepared, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,219,read_excel,read,return pd.read_excel(path)
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,220,read_csv,read,return pd.read_csv(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,922,write_csv,write,"pruned_components_df.to_csv(diagnostics_dir / ""common_esto_components_pruned_not_applicable.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,939,write_csv,write,"relevance_df.to_csv(diagnostics_dir / ""common_esto_component_relevance.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,940,write_csv,write,"pruned_components_df.to_csv(output_dir / ""qa_common_esto_existing_components_without_relevance.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,941,write_csv,write,"leap_branch_audit_df.to_csv(output_dir / ""qa_nonzero_unmapped_leap_branches.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,942,write_csv,write,"actionable_partial_df.to_csv(output_dir / ""qa_common_esto_unresolved_partial_coverage.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,943,write_csv,write,"inactive_partial_df.to_csv(output_dir / ""qa_common_esto_partial_coverage_components_without_relevance.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1181,write_csv,write,lineage_chunk_df.to_csv(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1220,write_csv,write,").to_csv(lineage_handle, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1308,write_csv,write,"df.to_csv(diagnostics_dir / f""{name}.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1309,write_excel,write,"with pd.ExcelWriter(diagnostics_dir / ""broad_common_row_diagnostics.xlsx"", engine=""openpyxl"") as writer:"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1311,write_excel,write,"df.to_excel(writer, sheet_name=name[:31], index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1433,write_csv,write,"product_diagnostics_df.to_csv(diagnostics_dir / ""intersecting_common_product_groups.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1434,write_csv,write,"flow_diagnostics_df.to_csv(diagnostics_dir / ""intersecting_common_flow_groups.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1435,write_excel,write,"with pd.ExcelWriter(diagnostics_dir / ""intersecting_common_axis_groups.xlsx"", engine=""openpyxl"") as writer:"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1436,write_excel,write,"product_diagnostics_df.to_excel(writer, sheet_name=""product_group_overlaps"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1437,write_excel,write,"flow_diagnostics_df.to_excel(writer, sheet_name=""flow_group_overlaps"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1695,write_csv,write,"df.to_csv(output_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1701,write_csv,write,"df.to_csv(fallback_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1847,write_csv,write,"status_df.to_csv(output_dir / ""common_esto_output_status.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1904,write_csv,write,"status_df.to_csv(output_dir / ""common_esto_output_status.csv"", index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,1963,read_csv,read,"common_rows_df = pd.read_csv(common_rows_path, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,2054,read_csv,read,"common_rows_df = pd.read_csv(common_rows_path, dtype=str).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,2091,read_csv,read,raw_source_df = pd.read_csv(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,2095,read_excel,read,direct_mapping_df = pd.read_excel(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,2099,read_excel,read,bridge_mapping_df = pd.read_excel(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,2103,read_excel,read,bridge_target_mapping_df = pd.read_excel(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/apply_common_esto_structure.py,2199,read_csv,read,"structural_partial_df = pd.read_csv(structural_partial_coverage_path, low_memory=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,127,read_excel,read,"rules = pd.read_excel(workbook_path, sheet_name=""esto_rollup_rules"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,285,read_csv,read,"df = pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,516,read_csv,read,"df = data_df.copy() if data_df is not None else pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,534,read_excel,read,"esto_df  = pd.read_excel(workbook_path, sheet_name=""leap_combined_esto"",  dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,535,read_excel,read,"ninth_df = pd.read_excel(workbook_path, sheet_name=""leap_combined_ninth"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,604,read_csv,read,"df = pd.read_csv(common_rows_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,676,read_csv,read,"data = pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,935,read_excel,read,"pairs = pd.read_excel(Path(workbook_path), sheet_name=""ninth_pairs_to_esto_pairs"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1151,read_csv,read,"df = data_df.copy() if data_df is not None else pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1165,read_excel,read,"pairs = pd.read_excel(workbook_path, sheet_name=""ninth_pairs_to_esto_pairs"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1339,read_excel,read,"pairs = pd.read_excel(workbook_path, sheet_name=""ninth_pairs_to_esto_pairs"", dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1350,read_csv,read,"common_rows = pd.read_csv(common_rows_path, dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1414,read_csv,read,"df = data_df.copy() if data_df is not None else pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1454,read_excel,read,"pairs = pd.read_excel(workbook_path, sheet_name=""ninth_pairs_to_esto_pairs"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1472,read_csv,read,"common_rows = pd.read_csv(common_rows_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1599,read_excel,read,"pairs = pd.read_excel(workbook_path, sheet_name=""ninth_pairs_to_esto_pairs"", dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1601,read_csv,read,"common_rows = pd.read_csv(common_rows_path, dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1661,read_csv,read,"df = data_df.copy() if data_df is not None else pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1697,read_excel,read,"pairs = pd.read_excel(workbook_path, sheet_name=""ninth_pairs_to_esto_pairs"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1709,read_csv,read,"common_rows = pd.read_csv(common_rows_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1798,read_csv,read,"leap_df = pd.concat([pd.read_csv(path, dtype=object) for path in available], ignore_index=True)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1805,read_excel,read,"esto_map = pd.read_excel(workbook_path, sheet_name=""leap_combined_esto"", dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1812,read_csv,read,"esto_flows = set(pd.read_csv(esto_data_path, usecols=[""flows""], dtype=object)[""flows""].dropna().map(_str))"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1958,read_csv,read,"[pd.read_csv(p, dtype=object) for p in available], ignore_index=True"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1967,read_excel,read,"esto_map = pd.read_excel(workbook_path, sheet_name=""leap_combined_esto"", dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,1981,read_csv,read,"pd.read_csv(esto_data_path, usecols=[""flows""], dtype=object)[""flows""]"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2266,read_csv,read,"data = pd.read_csv(data_csv_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2481,read_csv,read,"data = pd.read_csv(comparison_data_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2782,write_csv,write,"all_trees.to_csv(all_trees_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2792,write_csv,write,"esto_validation.to_csv(esto_val_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2808,write_csv,write,"ninth_validation.to_csv(ninth_val_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2822,write_csv,write,"leap_validation.to_csv(leap_val_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2839,write_csv,write,"common_validation.to_csv(common_val_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2843,write_csv,write,"common_validation.to_csv(common_val_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2884,write_csv,write,"common_validation.to_csv(common_val_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2898,write_csv,write,"non_esto_edges.to_csv(non_esto_edges_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/build_dataset_tree_structure.py,2909,write_csv,write,"df.to_csv(path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/common_esto_output_contract.py,311,write_csv,write,"fact_df.to_csv(staged_fact, index=False, compression={""method"": ""gzip"", ""mtime"": 0})"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/common_esto_output_contract.py,312,write_csv,write,"metadata_df.to_csv(staged_metadata, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,58,read_excel,read,return pd.read_excel(path)
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,59,read_csv,read,return pd.read_csv(path)
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,64,read_csv,read,relationships_df = pd.read_csv(relationships_path)
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,227,read_excel,read,rollup_rules_df = pd.read_excel(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,268,write_csv,write,"converted_df.to_csv(output_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,271,write_csv,write,"lineage_df.to_csv(lineage_output_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/convert_leap_results_to_esto.py,276,write_csv,write,"rollup_audit_df.to_csv(rollup_audit_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/dataset_registry.py,83,read_csv,read,"frame = pd.read_csv(path, dtype=str, keep_default_na=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/diagnostic_adapter_registry.py,68,read_csv,read,"frame = pd.read_csv(registry_path, dtype=str, keep_default_na=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/esto_exact_rows.py,118,read_csv,read,"df = pd.read_csv(data_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/esto_exact_rows.py,123,read_csv,read,"relationships_df = pd.read_csv(relationships_path, dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/esto_exact_rows.py,126,read_excel,read,leap_rollup_rules_df = pd.read_excel(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/esto_exact_rows.py,150,read_excel,read,"esto_rollup_rules_raw = pd.read_excel(mapping_workbook_path, sheet_name=""esto_rollup_rules"", dtype=object).fillna("""")"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/esto_exact_rows.py,234,write_csv,write,"long_df.to_csv(output_path, index=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,178,read_excel,read,"sheet: _active(pd.read_excel(workbook_path, sheet_name=sheet, dtype=object))"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,253,read_csv,read,"data = data_df.copy() if data_df is not None else pd.read_csv(data_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,330,read_excel,read,"frame = pd.read_excel(new_branch_inventory_path, sheet_name=sheet, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,433,read_csv,read,"tree = pd.read_csv(tree_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,450,read_excel,read,rules = pd.read_excel(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,495,read_csv,read,"source = pd.read_csv(tree_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,574,read_csv,read,common_rows = pd.read_csv(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,625,read_csv,read,"hierarchy = pd.read_csv(hierarchy_path, dtype=object, keep_default_na=False)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,687,read_csv,read,"values = pd.read_csv(values_path, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,921,read_csv,read,"header = pd.read_csv(data_path, nrows=0)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,937,read_csv,read,"data = pd.read_csv(data_path, usecols=use_columns, dtype=object)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,1079,read_csv,read,"header = pd.read_csv(data_path, nrows=0)"
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,1086,read_csv,read,data = pd.read_csv(
leap_review_tools,runtime/leap_mappings/codebase/mapping_tools/hierarchy_subtotal_adapters.py,1196,read_csv,read,"validation = pd.read_csv(validation_path, dtype=object)"
